DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA
19202.0,25.90211,83.443521,R,UTTAR PRADESH,Mau
19203.0,26.084095,83.400961,R,UTTAR PRADESH,Mau
19204.0,26.030885,83.382385,U,UTTAR PRADESH,Mau
19205.0,25.939748,83.659763,R,UTTAR PRADESH,Mau
19206.0,25.957379,83.360538,R,UTTAR PRADESH,Mau
19207.0,25.911352,83.773647,R,UTTAR PRADESH,Mau
19208.0,25.888345,83.715798,R,UTTAR PRADESH,Mau
19209.0,26.204548,83.578235,R,UTTAR PRADESH,Mau
19210.0,26.093324,83.66473,R,UTTAR PRADESH,Mau
19211.0,26.190223,83.603874,R,UTTAR PRADESH,Mau
19212.0,26.020149,83.589021,R,UTTAR PRADESH,Mau
19213.0,25.879877,83.408866,R,UTTAR PRADESH,Mau
19214.0,26.095418,83.509591,R,UTTAR PRADESH,Mau
19215.0,25.981443,83.731927,R,UTTAR PRADESH,Mau
19216.0,25.937365,83.543229,U,UTTAR PRADESH,Mau
19217.0,25.962262,83.36275,R,UTTAR PRADESH,Mau
19218.0,26.246064,83.563556,R,UTTAR PRADESH,Mau
19219.0,25.943124,83.482726,R,UTTAR PRADESH,Mau
19220.0,25.98841,83.404242,R,UTTAR PRADESH,Mau
19221.0,25.924232,83.743107,U,UTTAR PRADESH,Mau
19222.0,26.07074,83.433363,R,UTTAR PRADESH,Mau
19223.0,26.218276,83.549061,R,UTTAR PRADESH,Mau
19224.0,26.237068,83.513636,R,UTTAR PRADESH,Mau
19225.0,26.168151,83.736352,R,UTTAR PRADESH,Mau
19226.0,25.957774,83.528775,U,UTTAR PRADESH,Mau
19227.0,25.951476,83.663247,U,UTTAR PRADESH,Mau
19228.0,26.068981,83.385429,U,UTTAR PRADESH,Mau
19229.0,26.149061,83.481322,R,UTTAR PRADESH,Mau
19230.0,26.215583,83.705599,R,UTTAR PRADESH,Mau
19231.0,26.15364,83.541594,R,UTTAR PRADESH,Mau
19232.0,25.927938,83.628504,R,UTTAR PRADESH,Mau
19233.0,25.88507,83.575768,R,UTTAR PRADESH,Mau
19234.0,26.104584,83.521688,R,UTTAR PRADESH,Mau
19235.0,26.176755,83.576313,R,UTTAR PRADESH,Mau
19236.0,26.111764,83.540421,U,UTTAR PRADESH,Mau
19237.0,26.125042,83.558261,U,UTTAR PRADESH,Mau
19238.0,25.942259,83.554132,U,UTTAR PRADESH,Mau
19239.0,26.233486,83.672804,R,UTTAR PRADESH,Mau
19240.0,25.886858,83.522454,R,UTTAR PRADESH,Mau
19241.0,26.180384,83.653978,R,UTTAR PRADESH,Mau
19242.0,25.908681,83.557702,R,UTTAR PRADESH,Mau
19243.0,25.917765,83.68357,R,UTTAR PRADESH,Mau
19244.0,25.972844,83.605322,R,UTTAR PRADESH,Mau
19245.0,26.04611,83.322228,R,UTTAR PRADESH,Mau
19301.0,25.635909,84.028726,R,UTTAR PRADESH,Ballia
19302.0,25.784547,84.067261,R,UTTAR PRADESH,Ballia
19303.0,25.855473,83.893719,R,UTTAR PRADESH,Ballia
19304.0,25.745606,84.018693,U,UTTAR PRADESH,Ballia
19305.0,25.830284,84.226172,R,UTTAR PRADESH,Ballia
19306.0,25.95322,84.215759,R,UTTAR PRADESH,Ballia
19307.0,25.992972,83.95474,R,UTTAR PRADESH,Ballia
19308.0,26.064107,83.790452,R,UTTAR PRADESH,Ballia
19309.0,25.803207,83.980555,R,UTTAR PRADESH,Ballia
19310.0,25.806213,84.234059,R,UTTAR PRADESH,Ballia
19311.0,25.84933,83.778072,R,UTTAR PRADESH,Ballia
19312.0,25.88082,84.19622,R,UTTAR PRADESH,Ballia
19313.0,25.632568,83.952899,R,UTTAR PRADESH,Ballia
19314.0,25.812401,84.269667,R,UTTAR PRADESH,Ballia
19315.0,25.857844,84.199697,R,UTTAR PRADESH,Ballia
19316.0,26.046724,84.040668,U,UTTAR PRADESH,Ballia
19317.0,25.872863,84.166397,R,UTTAR PRADESH,Ballia
19318.0,25.917059,84.031612,R,UTTAR PRADESH,Ballia
19319.0,25.870807,83.971268,R,UTTAR PRADESH,Ballia
19320.0,25.637967,84.006274,R,UTTAR PRADESH,Ballia
19321.0,25.980345,84.036801,R,UTTAR PRADESH,Ballia
19322.0,26.149783,83.823146,R,UTTAR PRADESH,Ballia
19323.0,25.718352,83.965463,R,UTTAR PRADESH,Ballia
19324.0,25.815604,84.087672,R,UTTAR PRADESH,Ballia
19325.0,25.798532,84.171118,R,UTTAR PRADESH,Ballia
19326.0,25.848746,84.377453,U,UTTAR PRADESH,Ballia
19327.0,25.984447,83.872836,R,UTTAR PRADESH,Ballia
19328.0,26.034484,84.078374,R,UTTAR PRADESH,Ballia
19329.0,26.074211,83.921627,R,UTTAR PRADESH,Ballia
19330.0,25.908965,83.837201,R,UTTAR PRADESH,Ballia
19331.0,25.810242,84.270907,R,UTTAR PRADESH,Ballia
19332.0,25.903432,83.961061,R,UTTAR PRADESH,Ballia
19333.0,25.768907,84.092742,R,UTTAR PRADESH,Ballia
19334.0,25.831196,84.261611,R,UTTAR PRADESH,Ballia
19335.0,26.115632,83.858903,R,UTTAR PRADESH,Ballia
19336.0,25.832063,84.300513,U,UTTAR PRADESH,Ballia
19337.0,25.853118,83.869633,R,UTTAR PRADESH,Ballia
19338.0,25.762676,84.498955,R,UTTAR PRADESH,Ballia
19339.0,25.890999,84.038456,R,UTTAR PRADESH,Ballia
19340.0,25.719382,84.400947,R,UTTAR PRADESH,Ballia
19341.0,25.846703,84.300463,R,UTTAR PRADESH,Ballia
19342.0,25.881991,83.945127,R,UTTAR PRADESH,Ballia
19343.0,25.891785,83.79677,R,UTTAR PRADESH,Ballia
19344.0,25.762915,84.17711,R,UTTAR PRADESH,Ballia
19345.0,25.898534,84.365951,R,UTTAR PRADESH,Ballia
19401.0,25.529679,82.544954,R,UTTAR PRADESH,Jaunpur
19402.0,25.680245,82.410142,R,UTTAR PRADESH,Jaunpur
19403.0,26.097689,82.625006,R,UTTAR PRADESH,Jaunpur
19404.0,26.04574,82.689064,U,UTTAR PRADESH,Jaunpur
19405.0,25.492435,82.601911,R,UTTAR PRADESH,Jaunpur
19406.0,25.747537,82.852289,R,UTTAR PRADESH,Jaunpur
19407.0,25.600007,82.53179,R,UTTAR PRADESH,Jaunpur
19408.0,25.696739,82.40953,R,UTTAR PRADESH,Jaunpur
19409.0,26.133527,82.619538,R,UTTAR PRADESH,Jaunpur
19410.0,26.052201,82.666027,R,UTTAR PRADESH,Jaunpur
19411.0,25.880463,82.584668,R,UTTAR PRADESH,Jaunpur
19412.0,25.666809,82.234012,R,UTTAR PRADESH,Jaunpur
19413.0,25.698643,82.707724,R,UTTAR PRADESH,Jaunpur
19414.0,26.056847,82.679969,R,UTTAR PRADESH,Jaunpur
19415.0,25.893685,82.449089,R,UTTAR PRADESH,Jaunpur
19416.0,25.739082,82.679297,U,UTTAR PRADESH,Jaunpur
19417.0,25.451525,82.622587,R,UTTAR PRADESH,Jaunpur
19418.0,25.761366,82.269277,R,UTTAR PRADESH,Jaunpur
19419.0,25.74944,82.663083,R,UTTAR PRADESH,Jaunpur
19420.0,25.74832,82.765396,R,UTTAR PRADESH,Jaunpur
19421.0,26.150539,82.607476,R,UTTAR PRADESH,Jaunpur
19422.0,25.880801,82.453547,R,UTTAR PRADESH,Jaunpur
19423.0,25.791675,82.497528,R,UTTAR PRADESH,Jaunpur
19424.0,25.850405,82.730968,R,UTTAR PRADESH,Jaunpur
19425.0,25.612877,82.246568,R,UTTAR PRADESH,Jaunpur
19426.0,25.700598,82.73055,U,UTTAR PRADESH,Jaunpur
19427.0,25.678874,82.626843,R,UTTAR PRADESH,Jaunpur
19428.0,25.82641,82.476792,R,UTTAR PRADESH,Jaunpur
19429.0,25.708171,82.574929,R,UTTAR PRADESH,Jaunpur
19430.0,25.615251,82.982014,R,UTTAR PRADESH,Jaunpur
19431.0,25.507461,82.701671,R,UTTAR PRADESH,Jaunpur
19432.0,26.063563,82.678536,R,UTTAR PRADESH,Jaunpur
19433.0,25.624033,82.869916,R,UTTAR PRADESH,Jaunpur
19434.0,25.84782,82.335886,R,UTTAR PRADESH,Jaunpur
19435.0,25.787025,82.578764,R,UTTAR PRADESH,Jaunpur
19436.0,25.529248,82.645506,R,UTTAR PRADESH,Jaunpur
19437.0,26.062116,82.69307,R,UTTAR PRADESH,Jaunpur
19438.0,25.588431,82.375308,R,UTTAR PRADESH,Jaunpur
19439.0,26.075273,82.674029,R,UTTAR PRADESH,Jaunpur
19440.0,25.763374,82.552387,R,UTTAR PRADESH,Jaunpur
19441.0,26.062805,82.523997,R,UTTAR PRADESH,Jaunpur
19442.0,25.589358,82.57401,R,UTTAR PRADESH,Jaunpur
19443.0,25.762497,82.638223,R,UTTAR PRADESH,Jaunpur
19444.0,25.727691,82.871902,R,UTTAR PRADESH,Jaunpur
19445.0,26.106366,82.606128,R,UTTAR PRADESH,Jaunpur
19501.0,25.576774,83.802261,R,UTTAR PRADESH,Ghazipur
19502.0,25.626771,83.900644,R,UTTAR PRADESH,Ghazipur
19503.0,25.681211,83.472975,R,UTTAR PRADESH,Ghazipur
19504.0,25.612652,83.758455,U,UTTAR PRADESH,Ghazipur
19505.0,25.516138,83.342423,R,UTTAR PRADESH,Ghazipur
19506.0,25.810023,83.755589,R,UTTAR PRADESH,Ghazipur
19507.0,25.725881,83.223559,R,UTTAR PRADESH,Ghazipur
19508.0,25.695134,83.369362,R,UTTAR PRADESH,Ghazipur
19509.0,25.639739,83.276922,R,UTTAR PRADESH,Ghazipur
19510.0,25.405601,83.6674,R,UTTAR PRADESH,Ghazipur
19511.0,25.614826,83.173768,R,UTTAR PRADESH,Ghazipur
19512.0,25.715936,83.747547,R,UTTAR PRADESH,Ghazipur
19513.0,25.707193,83.743272,R,UTTAR PRADESH,Ghazipur
19514.0,25.700182,83.620662,R,UTTAR PRADESH,Ghazipur
19515.0,25.772915,83.855772,R,UTTAR PRADESH,Ghazipur
19516.0,25.600057,83.595231,U,UTTAR PRADESH,Ghazipur
19517.0,25.690266,83.869518,R,UTTAR PRADESH,Ghazipur
19518.0,25.501199,83.827198,R,UTTAR PRADESH,Ghazipur
19519.0,25.443135,83.718215,R,UTTAR PRADESH,Ghazipur
19520.0,25.53371,83.45642,R,UTTAR PRADESH,Ghazipur
19521.0,25.44703,83.659886,R,UTTAR PRADESH,Ghazipur
19522.0,25.675162,83.566813,R,UTTAR PRADESH,Ghazipur
19523.0,25.500055,83.63557,R,UTTAR PRADESH,Ghazipur
19524.0,25.722367,83.248165,R,UTTAR PRADESH,Ghazipur
19525.0,25.654768,83.658199,R,UTTAR PRADESH,Ghazipur
19526.0,25.608821,83.820279,U,UTTAR PRADESH,Ghazipur
19527.0,25.61639,83.586522,R,UTTAR PRADESH,Ghazipur
19528.0,25.652168,83.19702,R,UTTAR PRADESH,Ghazipur
19529.0,25.665694,83.553252,R,UTTAR PRADESH,Ghazipur
19530.0,25.601497,83.840796,R,UTTAR PRADESH,Ghazipur
19531.0,25.537837,83.435813,R,UTTAR PRADESH,Ghazipur
19532.0,25.629095,83.248849,R,UTTAR PRADESH,Ghazipur
19533.0,25.609957,83.823693,R,UTTAR PRADESH,Ghazipur
19534.0,25.462848,83.459821,R,UTTAR PRADESH,Ghazipur
19535.0,25.614071,83.729805,R,UTTAR PRADESH,Ghazipur
19536.0,25.553676,83.478161,R,UTTAR PRADESH,Ghazipur
19537.0,25.855216,83.552207,R,UTTAR PRADESH,Ghazipur
19538.0,25.571707,83.812726,R,UTTAR PRADESH,Ghazipur
19539.0,25.701412,83.694519,R,UTTAR PRADESH,Ghazipur
19540.0,25.572537,83.644356,R,UTTAR PRADESH,Ghazipur
19541.0,25.752721,83.514955,R,UTTAR PRADESH,Ghazipur
19542.0,25.756166,83.730213,R,UTTAR PRADESH,Ghazipur
19543.0,25.575632,83.793253,R,UTTAR PRADESH,Ghazipur
19544.0,25.48498,83.786294,R,UTTAR PRADESH,Ghazipur
19545.0,25.726842,83.30736,R,UTTAR PRADESH,Ghazipur
19601.0,25.317497,83.041009,U,UTTAR PRADESH,Chandauli
19602.0,25.328981,83.225573,R,UTTAR PRADESH,Chandauli
19603.0,25.416166,83.199067,R,UTTAR PRADESH,Chandauli
19604.0,25.269946,83.142057,U,UTTAR PRADESH,Chandauli
19605.0,25.124791,83.304946,R,UTTAR PRADESH,Chandauli
19606.0,25.433036,83.219525,R,UTTAR PRADESH,Chandauli
19607.0,25.015806,83.093891,R,UTTAR PRADESH,Chandauli
19608.0,25.032968,83.208311,R,UTTAR PRADESH,Chandauli
19609.0,25.347587,83.263369,R,UTTAR PRADESH,Chandauli
19610.0,25.315852,83.500595,R,UTTAR PRADESH,Chandauli
19611.0,24.747537,83.185768,R,UTTAR PRADESH,Chandauli
19612.0,25.359897,83.237156,R,UTTAR PRADESH,Chandauli
19613.0,25.341567,83.269706,R,UTTAR PRADESH,Chandauli
19614.0,25.219776,83.112587,R,UTTAR PRADESH,Chandauli
19615.0,25.460506,83.38822,R,UTTAR PRADESH,Chandauli
19616.0,25.279788,83.109892,U,UTTAR PRADESH,Chandauli
19617.0,25.189489,83.241131,R,UTTAR PRADESH,Chandauli
19618.0,25.190953,83.303885,R,UTTAR PRADESH,Chandauli
19619.0,25.327549,83.308683,R,UTTAR PRADESH,Chandauli
19620.0,25.24488,83.329263,R,UTTAR PRADESH,Chandauli
19621.0,25.27982,83.11112,U,UTTAR PRADESH,Chandauli
19622.0,24.940917,83.188928,R,UTTAR PRADESH,Chandauli
19623.0,25.2657,83.07296,R,UTTAR PRADESH,Chandauli
19624.0,25.466927,83.38756,R,UTTAR PRADESH,Chandauli
19625.0,25.21008,83.153708,R,UTTAR PRADESH,Chandauli
19626.0,25.293163,83.131834,U,UTTAR PRADESH,Chandauli
19627.0,25.277577,83.189666,R,UTTAR PRADESH,Chandauli
19628.0,25.096331,83.266426,R,UTTAR PRADESH,Chandauli
19629.0,25.104187,83.124913,R,UTTAR PRADESH,Chandauli
19630.0,25.068995,83.325978,R,UTTAR PRADESH,Chandauli
19631.0,25.181145,83.300818,R,UTTAR PRADESH,Chandauli
19632.0,24.738814,83.182081,R,UTTAR PRADESH,Chandauli
19633.0,25.173331,83.331456,R,UTTAR PRADESH,Chandauli
19634.0,25.500845,83.200284,R,UTTAR PRADESH,Chandauli
19635.0,25.421597,83.221737,R,UTTAR PRADESH,Chandauli
19636.0,25.34086,83.254947,U,UTTAR PRADESH,Chandauli
19637.0,25.331626,83.269694,R,UTTAR PRADESH,Chandauli
19638.0,24.75551,83.164204,R,UTTAR PRADESH,Chandauli
19639.0,25.206785,83.325471,R,UTTAR PRADESH,Chandauli
19640.0,25.220101,83.27761,R,UTTAR PRADESH,Chandauli
19641.0,25.361596,83.383341,R,UTTAR PRADESH,Chandauli
19642.0,25.30949,83.531162,R,UTTAR PRADESH,Chandauli
19643.0,25.355967,83.237214,R,UTTAR PRADESH,Chandauli
19644.0,25.273025,83.27645,R,UTTAR PRADESH,Chandauli
19645.0,25.171871,83.288955,R,UTTAR PRADESH,Chandauli
19701.0,25.334661,83.005479,U,UTTAR PRADESH,Varanasi
19702.0,25.301113,82.948468,R,UTTAR PRADESH,Varanasi
19703.0,25.28296,82.963978,R,UTTAR PRADESH,Varanasi
19704.0,25.312038,82.859127,U,UTTAR PRADESH,Varanasi
19705.0,25.553327,82.854752,R,UTTAR PRADESH,Varanasi
19706.0,25.52248,82.899465,R,UTTAR PRADESH,Varanasi
19707.0,25.435543,83.092337,R,UTTAR PRADESH,Varanasi
19708.0,25.421598,82.998424,R,UTTAR PRADESH,Varanasi
19709.0,25.444159,82.738413,R,UTTAR PRADESH,Varanasi
19710.0,25.424331,83.082767,R,UTTAR PRADESH,Varanasi
19711.0,25.280437,82.96014,U,UTTAR PRADESH,Varanasi
19712.0,25.300113,82.884985,R,UTTAR PRADESH,Varanasi
19713.0,25.339121,83.054039,R,UTTAR PRADESH,Varanasi
19714.0,25.38816,82.885524,R,UTTAR PRADESH,Varanasi
19715.0,25.338782,82.895044,R,UTTAR PRADESH,Varanasi
19716.0,25.28067,83.025922,U,UTTAR PRADESH,Varanasi
19717.0,25.342613,82.743307,R,UTTAR PRADESH,Varanasi
19719.0,25.325389,83.033833,U,UTTAR PRADESH,Varanasi
19720.0,25.298053,82.992227,U,UTTAR PRADESH,Varanasi
19721.0,25.316217,83.017556,U,UTTAR PRADESH,Varanasi
19722.0,25.420534,82.842447,R,UTTAR PRADESH,Varanasi
19723.0,25.442255,82.94415,R,UTTAR PRADESH,Varanasi
19724.0,25.325991,83.001992,U,UTTAR PRADESH,Varanasi
19725.0,25.318209,83.015785,U,UTTAR PRADESH,Varanasi
19726.0,25.273344,82.840091,U,UTTAR PRADESH,Varanasi
19727.0,25.320832,83.009963,U,UTTAR PRADESH,Varanasi
19728.0,25.322201,83.020312,U,UTTAR PRADESH,Varanasi
19729.0,25.456034,82.867476,R,UTTAR PRADESH,Varanasi
19730.0,25.490928,82.730056,R,UTTAR PRADESH,Varanasi
19731.0,25.447037,82.776283,R,UTTAR PRADESH,Varanasi
19732.0,25.48059,83.075178,R,UTTAR PRADESH,Varanasi
19733.0,25.256946,83.040043,R,UTTAR PRADESH,Varanasi
19734.0,25.226219,82.863989,R,UTTAR PRADESH,Varanasi
19735.0,25.501963,83.131997,R,UTTAR PRADESH,Varanasi
19736.0,25.322026,82.977439,U,UTTAR PRADESH,Varanasi
19737.0,25.361872,82.942167,U,UTTAR PRADESH,Varanasi
19738.0,25.329666,83.03567,U,UTTAR PRADESH,Varanasi
19739.0,25.383801,82.929325,R,UTTAR PRADESH,Varanasi
19740.0,25.312254,83.001622,U,UTTAR PRADESH,Varanasi
19741.0,25.314257,82.936797,U,UTTAR PRADESH,Varanasi
19742.0,25.315062,83.010178,U,UTTAR PRADESH,Varanasi
19743.0,25.483868,82.819681,R,UTTAR PRADESH,Varanasi
19744.0,25.31529,82.826833,U,UTTAR PRADESH,Varanasi
19745.0,25.468025,82.843922,R,UTTAR PRADESH,Varanasi
19801.0,25.398259,82.576533,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19802.0,25.473236,82.418969,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19803.0,25.286901,82.549448,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19804.0,25.257961,82.546456,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19805.0,25.30603,82.369432,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19806.0,25.338709,82.677062,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19807.0,25.306359,82.560432,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19808.0,25.287938,82.547479,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19809.0,25.428767,82.513891,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19810.0,25.289349,82.409122,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19812.0,25.277897,82.566494,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19813.0,25.251997,82.441464,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19814.0,25.307107,82.618674,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19815.0,25.29917,82.367248,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19816.0,25.283696,82.417428,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19817.0,25.24728,82.535129,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19818.0,25.387554,82.396659,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19819.0,25.267794,82.237053,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19820.0,25.365286,82.649725,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19821.0,25.293075,82.545629,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19822.0,25.390415,82.488711,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19823.0,25.398625,82.546106,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19824.0,25.320269,82.337586,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19825.0,25.285148,82.636334,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19826.0,25.423398,82.583733,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19827.0,25.267298,82.467652,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19828.0,25.366703,82.509397,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19829.0,25.307369,82.373813,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19830.0,25.434021,82.504713,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19831.0,25.281334,82.334541,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19832.0,25.285568,82.560942,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19833.0,25.376983,82.58596,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19834.0,25.396719,82.584685,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19835.0,25.252891,82.358671,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19836.0,25.300473,82.559072,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19837.0,25.262153,82.543257,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19838.0,25.275328,82.561075,U,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19839.0,25.281529,82.319272,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19840.0,25.283838,82.52754,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19841.0,25.248765,82.498635,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19842.0,25.318325,82.504268,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19843.0,25.275784,82.559143,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19844.0,25.385103,82.593603,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19845.0,25.477179,82.478717,R,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi)
19901.0,25.145145,82.571251,U,UTTAR PRADESH,Mirzapur
19902.0,25.160104,82.661213,R,UTTAR PRADESH,Mirzapur
19903.0,25.214488,82.434133,R,UTTAR PRADESH,Mirzapur
19904.0,25.15177,82.584399,U,UTTAR PRADESH,Mirzapur
19905.0,25.054373,82.939236,R,UTTAR PRADESH,Mirzapur
19906.0,25.183977,83.119522,R,UTTAR PRADESH,Mirzapur
19907.0,25.16482,82.288078,R,UTTAR PRADESH,Mirzapur
19908.0,24.98955,82.372863,R,UTTAR PRADESH,Mirzapur
19909.0,25.217504,82.598196,R,UTTAR PRADESH,Mirzapur
19910.0,25.15382,82.694682,R,UTTAR PRADESH,Mirzapur
19911.0,24.859674,82.697332,R,UTTAR PRADESH,Mirzapur
19912.0,25.136835,82.59028,R,UTTAR PRADESH,Mirzapur
19913.0,25.185974,83.054154,R,UTTAR PRADESH,Mirzapur
19914.0,25.134561,83.130698,R,UTTAR PRADESH,Mirzapur
19915.0,25.087267,83.11906,R,UTTAR PRADESH,Mirzapur
19916.0,25.153362,82.571682,U,UTTAR PRADESH,Mirzapur
19917.0,25.2304,82.752675,R,UTTAR PRADESH,Mirzapur
19918.0,25.158796,82.428737,R,UTTAR PRADESH,Mirzapur
19919.0,25.210253,82.724947,R,UTTAR PRADESH,Mirzapur
19920.0,25.150895,82.341084,R,UTTAR PRADESH,Mirzapur
19921.0,25.135586,82.56332,U,UTTAR PRADESH,Mirzapur
19922.0,24.954405,82.281552,R,UTTAR PRADESH,Mirzapur
19923.0,25.108341,82.643089,R,UTTAR PRADESH,Mirzapur
19924.0,25.057398,82.955552,R,UTTAR PRADESH,Mirzapur
19925.0,25.070421,82.533747,R,UTTAR PRADESH,Mirzapur
19926.0,25.144656,82.554188,U,UTTAR PRADESH,Mirzapur
19927.0,25.080337,82.99233,R,UTTAR PRADESH,Mirzapur
19928.0,25.151333,82.540764,R,UTTAR PRADESH,Mirzapur
19929.0,25.016929,82.462421,R,UTTAR PRADESH,Mirzapur
19930.0,24.941712,82.245523,R,UTTAR PRADESH,Mirzapur
19931.0,24.92203,82.244061,R,UTTAR PRADESH,Mirzapur
19932.0,25.139243,82.377447,R,UTTAR PRADESH,Mirzapur
19933.0,25.200847,82.580327,R,UTTAR PRADESH,Mirzapur
19934.0,25.081878,83.075008,R,UTTAR PRADESH,Mirzapur
19935.0,25.196261,82.60546,R,UTTAR PRADESH,Mirzapur
19936.0,25.238759,82.697931,U,UTTAR PRADESH,Mirzapur
19937.0,25.22074,82.731002,R,UTTAR PRADESH,Mirzapur
19938.0,24.819697,82.226839,R,UTTAR PRADESH,Mirzapur
19939.0,25.12357,82.589637,R,UTTAR PRADESH,Mirzapur
19940.0,25.042106,82.92182,R,UTTAR PRADESH,Mirzapur
19941.0,25.049719,82.916626,R,UTTAR PRADESH,Mirzapur
19942.0,25.217226,82.417529,R,UTTAR PRADESH,Mirzapur
19943.0,25.126768,82.989826,R,UTTAR PRADESH,Mirzapur
19944.0,25.029723,82.972438,R,UTTAR PRADESH,Mirzapur
19945.0,25.047555,82.358689,R,UTTAR PRADESH,Mirzapur
20001.0,24.498274,83.033132,U,UTTAR PRADESH,Sonbhadra
20002.0,24.846534,83.054982,R,UTTAR PRADESH,Sonbhadra
20003.0,24.144513,83.145745,R,UTTAR PRADESH,Sonbhadra
20004.0,24.632014,83.091729,U,UTTAR PRADESH,Sonbhadra
20005.0,24.252814,83.367316,R,UTTAR PRADESH,Sonbhadra
20006.0,24.662451,83.08468,R,UTTAR PRADESH,Sonbhadra
20007.0,24.765322,82.67665,R,UTTAR PRADESH,Sonbhadra
20008.0,24.624518,83.52642,R,UTTAR PRADESH,Sonbhadra
20009.0,24.628129,82.776476,R,UTTAR PRADESH,Sonbhadra
20010.0,24.663624,83.063804,R,UTTAR PRADESH,Sonbhadra
20011.0,24.128042,83.041444,R,UTTAR PRADESH,Sonbhadra
20012.0,24.824686,82.880304,R,UTTAR PRADESH,Sonbhadra
20013.0,24.649846,83.084538,R,UTTAR PRADESH,Sonbhadra
20014.0,24.736158,83.320057,R,UTTAR PRADESH,Sonbhadra
20015.0,24.716618,82.741576,R,UTTAR PRADESH,Sonbhadra
20016.0,24.511293,83.03154,U,UTTAR PRADESH,Sonbhadra
20017.0,24.776328,82.867763,R,UTTAR PRADESH,Sonbhadra
20018.0,24.282065,83.368562,R,UTTAR PRADESH,Sonbhadra
20019.0,24.351353,82.885842,R,UTTAR PRADESH,Sonbhadra
20020.0,24.25279,83.290671,R,UTTAR PRADESH,Sonbhadra
20021.0,24.456477,82.993275,U,UTTAR PRADESH,Sonbhadra
20022.0,24.739415,82.661626,R,UTTAR PRADESH,Sonbhadra
20023.0,24.50938,83.148973,R,UTTAR PRADESH,Sonbhadra
20024.0,24.277847,83.396086,R,UTTAR PRADESH,Sonbhadra
20025.0,24.45569,82.97363,R,UTTAR PRADESH,Sonbhadra
20026.0,24.177972,82.760157,U,UTTAR PRADESH,Sonbhadra
20027.0,24.599206,83.131086,R,UTTAR PRADESH,Sonbhadra
20028.0,24.760968,82.787016,U,UTTAR PRADESH,Sonbhadra
20029.0,23.879684,82.953198,R,UTTAR PRADESH,Sonbhadra
20030.0,24.197208,82.942271,R,UTTAR PRADESH,Sonbhadra
20031.0,24.757094,83.063597,R,UTTAR PRADESH,Sonbhadra
20032.0,24.652752,82.947886,R,UTTAR PRADESH,Sonbhadra
