DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained,gp_distribution,has_cluster_to_village,gp_lgd_code_existing,has_existing_village_to_gp,village_name_from_village_file,district_from_village_file,subdistrict_from_village_file,gp_lgd_code_from_village_file,gp_name_from_village_file,has_village_to_gp_from_village_file,gp_lgd_code_best,has_any_village_to_gp,has_gp_to_reservation_history,coverage_status,gp_lgd_code_lookup2,gp_name_lgd,district_lgd,subdistrict_lgd,gp_norm,district_norm,subdistrict_norm,target_gp_name,target_gp_norm,dhs_district_hist_norm,lgd_district_hist_norm,res_gp_norm,res_district_hist_norm,n_res_rows,n_samitis,res_samitis,n_dose_values,dose_values,reservation_dose_n_candidate,reservation_dose_candidate,reserved_women_2005_candidate,reserved_women_2010_candidate,has_direct_gpname_dhsdistrict_reservation,has_combined_reservation,newly_recovered_by_direct_match,orig_reserved_women_2005,orig_reserved_women_2010,orig_reservation_2005,orig_reservation_2010,orig_reservation_dose_n,orig_reservation_dose,orig_match_stage,orig_gp_name_lgd,orig_district_lgd,orig_subdistrict_lgd,has_original_gp_lgd_match,fuzzy_samiti_reservation_dose,fuzzy_samiti_reservation_dose_n,fuzzy_samiti_reserved_women_2005,fuzzy_samiti_reserved_women_2010,fuzzy_samiti_reservation_2005,fuzzy_samiti_reservation_2010,fuzzy_samiti_gp_similarity,fuzzy_samiti_similarity,fuzzy_samiti_match_category,fuzzy_samiti_res_gp_display,fuzzy_samiti_res_samiti_display,has_fuzzy_samiti_match,working_match_source,working_reservation_dose,working_reservation_dose_n,working_reserved_women_2005,working_reserved_women_2010,working_reservation_2005,working_reservation_2010
290069.0,28.0924905382,73.7731793468,R,RAJASTHAN,Bikaner,NFHS4,Sheruna,8,101,480,69863,36205.0,Seruna,2,False,True,False,"{""36205"": 1.0}",True,36205,True,Seruna,Bikaner,Sridungargarh,36205,Seruna,True,36205,True,False,3_gp_no_reservation_history,36205,Seruna,Bikaner,Sridungargarh,seruna,bikaner,sridungargarh,Seruna,seruna,bikaner,bikaner,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,0.0,1.0,GEN,SCW,0.9230769230769231,0.8695652173913043,high_confidence_gp_and_close_samiti,sheruna,DUNGARGARH,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,0.0,1.0,GEN,SCW
290070.0,26.456069157,76.4090692325,R,RAJASTHAN,Dausa,NFHS4,Mahariya,8,109,537,78983,37154.0,Mahariya,10,False,True,False,"{""37154"": 1.0}",True,37154,True,Mahariya,Dausa,Lalsot,37154,Mahariya,True,37154,True,True,4_full_coverage,37154,Mahariya,Dausa,Lalsot,mahariya,dausa,lalsot,Mahariya,mahariya,dausa,dausa,mahariya,dausa,1.0,1.0,lalsot,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,GENW,2.0,twice,A_exact_gp_district_samiti,Mahariya,Dausa,Lalsot,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,GENW
290071.0,25.9499742162,75.5281627212,R,RAJASTHAN,Tonk,NFHS4,Salgyawas,8,120,619,93264,42131.0,Kanwarawas,7,False,True,False,"{""42131"": 1.0}",True,42131,True,Salgyawas,Kekri,Todaraisingh,42131,Kanwarawas,True,42131,True,True,4_full_coverage,42131,Kanwarawas,Kekri,Todaraisingh,kanwarawas,kekri,todaraisingh,Kanwarawas,kanwarawas,tonk,ajmer,kanwarawas,tonk,1.0,1.0,todaraisingh,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,GENW,1.0,once,C_unique_gp_name_statewide,Kanwarawas,Kekri,Todaraisingh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,GENW
290072.0,25.7044848103,75.9347640155,R,RAJASTHAN,Bundi,NFHS4,Delpura,8,121,623,93924,36312.0,Gura Devji,6,False,True,False,"{""36312"": 1.0}",True,36312,True,Delpura,Bundi,Nainwa,36312,Gura Devji,True,36312,True,False,3_gp_no_reservation_history,36312,Gura Devji,Bundi,Nainwa,guradevji,bundi,nainwa,Gura Devji,guradevji,bundi,bundi,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290073.0,24.824012119,72.020659099,R,RAJASTHAN,Jalor,NFHS4,Gundav,8,116,590,89734,39009.0,Gundau,6,False,True,False,"{""39009"": 1.0}",True,39009,True,Gundav,Sanchore,Sanchore,39009,Gundau,True,39009,True,True,4_full_coverage,39009,Gundau,Sanchore,Sanchore,gundau,sanchore,sanchore,Gundau,gundau,jalore,jalore,gundau,jalore,1.0,1.0,sanchore,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,C_unique_gp_name_statewide,Gundau,Sanchore,Sanchore,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290075.0,23.5620275048,74.6583486092,R,RAJASTHAN,Banswara,NFHS4,Kala Khet,8,125,652,99028,294750.0,Kala Khet,13,False,True,False,"{""294750"": 1.0}",True,294750,True,Kala Khet,Banswara,Chhoti Sarwan,294750,Kala Khet,True,294750,True,False,3_gp_no_reservation_history,294750,Kala Khet,Banswara,Chhoti Sarwan,kalakhet,banswara,chhotisarwan,Kala Khet,kalakhet,banswara,banswara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290077.0,26.0349376434,75.4226583383,R,RAJASTHAN,Tonk,NFHS4,Bhasoo,8,120,619,93209,42121.0,Bhansu,6,False,True,False,"{""42121"": 1.0}",True,42121,True,Bhasoo,Kekri,Todaraisingh,42121,Bhansu,True,42121,True,False,3_gp_no_reservation_history,42121,Bhansu,Kekri,Todaraisingh,bhansu,kekri,todaraisingh,Bhansu,bhansu,tonk,ajmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,0.0,1.0,OBC,GENW,0.9090909090909091,1.0,high_confidence_gp_and_exact_samiti,bhasu,TODARAISINGH,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,0.0,1.0,OBC,GENW
290079.0,26.8246779685,77.8011819082,R,RAJASTHAN,Dhaulpur,NFHS4,Chitaura,8,106,517,75812,37327.0,Chitaura,18,False,True,False,"{""37327"": 1.0}",True,37327,True,Chitaura,Dholpur,Sepau,37327,Chitaura,True,37327,True,False,3_gp_no_reservation_history,37327,Chitaura,Dholpur,Sepau,chitaura,dholpur,sepau,Chitaura,chitaura,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290080.0,25.3394306399,72.3628034554,R,RAJASTHAN,Jalor,NFHS4,Sayla,8,116,585,89110,39055.0,Sayla,6,False,True,False,"{""39055"": 1.0}",True,39055,True,Sayla,Jalore,Sayla,39055,Sayla,True,39055,True,False,3_gp_no_reservation_history,39055,Sayla,Jalore,Sayla,sayla,jalore,sayla,Sayla,sayla,jalore,jalore,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,1.0,0.0,SC W,GEN,0.9090909090909091,1.0,high_confidence_gp_and_exact_samiti,sayala,SAYLA,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,1.0,0.0,SC W,GEN
290081.0,27.747915003,73.3597587328,R,RAJASTHAN,Bikaner,NFHS4,Rasisar Bas Purohitan,8,101,477,69579,294173.0,Rasisar Purohitan Baas,4,False,True,False,"{""294173"": 1.0}",True,294173,True,Rasisar Purohitan Baas,Bikaner,Nokha,294173,Rasisar Purohitan Baas,True,294173,True,False,3_gp_no_reservation_history,294173,Rasisar Purohitan Baas,Bikaner,Nokha,rasisarpurohitanbaas,bikaner,nokha,Rasisar Purohitan Baas,rasisarpurohitanbaas,bikaner,bikaner,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290083.0,27.3140630276,77.0468967686,R,RAJASTHAN,Alwar,NFHS4,Rela,8,104,504,73729,33929.0,Arroowa,15,False,True,False,"{""33929"": 1.0}",True,33929,True,Rela,Alwar,Kathumar,33929,Arroowa,True,33929,True,False,3_gp_no_reservation_history,33929,Arroowa,Alwar,Kathumar,arroowa,alwar,kathumar,Arroowa,arroowa,alwar,alwar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290084.0,25.7825172317,75.1584937345,R,RAJASTHAN,Ajmer,NFHS4,Mehroo Kalan,8,119,614,92449,33707.0,Mehroo Kalan,12,False,True,False,"{""33707"": 1.0}",True,33707,True,Mehroo Kalan,Kekri,Sawar,33707,Mehroo Kalan,True,33707,True,False,3_gp_no_reservation_history,33707,Mehroo Kalan,Kekri,Sawar,mehrookalan,kekri,sawar,Mehroo Kalan,mehrookalan,ajmer,ajmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290086.0,24.5081694869,76.545033159,R,RAJASTHAN,Baran,NFHS4,Amlawada Kharan,8,128,677,103689,34787.0,Bilendi,2,False,True,False,"{""34787"": 1.0}",True,34787,True,Amlawada Kharan,Baran,Chhipabarod,34787,Bilendi,True,34787,True,True,4_full_coverage,34787,Bilendi,Baran,Chhipabarod,bilendi,baran,chhipabarod,Bilendi,bilendi,baran,baran,bilendi,baran,1.0,1.0,chhipabarod,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,ST,1.0,once,A_exact_gp_district_samiti,Bilendi,Baran,Chhipabarod,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,ST
290087.0,25.9970965563,74.3770068825,R,RAJASTHAN,Rajsamand,NFHS4,Rajor,8,123,639,96396,41145.0,Borwa,3,False,True,False,"{""41145"": 1.0}",True,41145,True,Rajor,Beawar,Beawar,41145,Borwa,True,41145,True,False,3_gp_no_reservation_history,41145,Borwa,Beawar,Beawar,borwa,beawar,beawar,Borwa,borwa,rajsamand,ajmer,borwa,rajsamand,1.0,1.0,bhim,1.0,never,0.0,never,0.0,0.0,True,True,True,,,,,,,,,,,False,,,,,,,,,,,,False,2_direct_gpname_dhsdistrict_match,never,0.0,0.0,0.0,,
290088.0,23.4704222534,73.9937806164,R,RAJASTHAN,Dungarpur,NFHS4,Kali Ka Parda,8,124,648,98164,262374.0,Ramsor,9,False,True,False,"{""262374"": 1.0}",True,262374,True,Kali Ka Parda,Dungarpur,Galiyakot,262374,Ramsor,True,262374,True,False,3_gp_no_reservation_history,262374,Ramsor,Dungarpur,Galiyakot,ramsor,dungarpur,galiyakot,Ramsor,ramsor,dungarpur,dungarpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290089.0,26.931033694,75.9847322846,R,RAJASTHAN,Jaipur,NFHS4,Nayla,8,110,548,80632,38462.0,Nayala,14,False,True,False,"{""38462"": 1.0}",True,38462,True,Nayla,Jaipur (Gramin),Jamwaramgarh,38462,Nayala,True,38462,True,True,4_full_coverage,38462,Nayala,Jaipur (Gramin),Andhi,nayala,jaipurgramin,andhi,Nayala,nayala,jaipur,jaipur,nayala,jaipur,2.0,1.0,jamwaramgarh,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,C_unique_gp_name_statewide,Nayala,Jaipur (Gramin),Andhi,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
290090.0,29.520761613,73.7205811544,R,RAJASTHAN,Ganganagar,NFHS4,73 LNP I,8,99,460,65063,37835.0,69 Lnp,10,False,True,False,"{""37835"": 1.0}",True,37835,True,73 Lnp I,Ganganagar,Padampur,37835,69 Lnp,True,37835,True,True,4_full_coverage,37835,69 Lnp,Ganganagar,Padampur,69lnp,ganganagar,padampur,69 Lnp,69lnp,ganganagar,ganganagar,69lnp,ganganagar,3.0,1.0,padampur,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,SC,GEN,0.0,never,A_exact_gp_district_samiti,69 Lnp,Ganganagar,Padampur,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,SC,GEN
290091.0,26.5754915201,71.5678912748,R,RAJASTHAN,Jaisalmer,NFHS4,Rajgarh,8,114,575,86375,38823.0,Rajgarh,5,False,True,False,"{""38823"": 1.0}",True,38823,True,Rajgarh,Jaisalmer,Pokaran,38823,Rajgarh,True,38823,True,True,4_full_coverage,38823,Rajgarh,Jaisalmer,Pokaran,rajgarh,jaisalmer,pokaran,Rajgarh,rajgarh,jaisalmer,jaisalmer,rajgarh,jaisalmer,1.0,1.0,sankra,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,GENW,1.0,once,B_exact_gp_district,Rajgarh,Jaisalmer,Pokaran,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,GENW
290092.0,29.6508129882,73.5813299952,R,RAJASTHAN,Ganganagar,NFHS4,6 RB,8,99,460,64984,37833.0,Jaloki,10,False,True,False,"{""37833"": 1.0}",True,37833,True,6 Rb,Ganganagar,Padampur,37833,Jaloki,True,37833,True,False,3_gp_no_reservation_history,37833,Jaloki,Ganganagar,Padampur,jaloki,ganganagar,padampur,Jaloki,jaloki,ganganagar,ganganagar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290093.0,24.7599847555,73.5888096776,R,RAJASTHAN,Udaipur,NFHS4,Chor Baori,8,130,686,105744,42411.0,Chorbavdi,13,False,True,False,"{""42411"": 1.0}",True,42411,True,Vijaybavri,Udaipur,Gogunda,42411,Chorbavdi,True,42411,True,False,3_gp_no_reservation_history,42411,Chorbavdi,Udaipur,Gogunda,chorbavdi,udaipur,gogunda,Chorbavdi,chorbavdi,udaipur,udaipur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290094.0,28.4770418912,75.5870193583,R,RAJASTHAN,Churu,NFHS4,Bhainsali,8,102,482,70230,36823.0,Bhainsali,6,False,True,False,"{""36823"": 1.0}",True,36823,True,Bhainsali,Churu,Rajgarh,36823,Bhainsali,True,36823,True,False,3_gp_no_reservation_history,36823,Bhainsali,Churu,Rajgarh,bhainsali,churu,rajgarh,Bhainsali,bhainsali,churu,churu,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290096.0,29.1800096661,75.2736554698,R,RAJASTHAN,Hanumangarh,NFHS4,3 JGW,8,100,472,68874,38004.0,Ninan (6 Jgw ),9,False,True,False,"{""38004"": 1.0}",True,38004,True,3 Jgw,Hanumangarh,Bhadra,38004,Ninan (6 Jgw ),True,38004,True,False,3_gp_no_reservation_history,38004,Ninan (6 Jgw ),Hanumangarh,Bhadra,ninan6jgw,hanumangarh,bhadra,Ninan (6 Jgw ),ninan6jgw,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290098.0,26.6315085342,76.309618209,R,RAJASTHAN,Dausa,NFHS4,Ralawas,8,109,537,78786,294625.0,Ralawas,10,False,True,False,"{""294625"": 1.0}",True,294625,True,Ralawas,Dausa,Rahuwas,294625,Ralawas,True,294625,True,False,3_gp_no_reservation_history,294625,Ralawas,Dausa,Rahuwas,ralawas,dausa,rahuwas,Ralawas,ralawas,dausa,dausa,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290100.0,25.1625274399,73.8737021859,R,RAJASTHAN,Rajsamand,NFHS4,Dhanyala,8,123,643,97010,41303.0,Dhanyala,11,False,True,False,"{""41303"": 1.0}",True,41303,True,Dhanyala,Rajsamand,Rajsamand,41303,Dhanyala,True,41303,True,False,3_gp_no_reservation_history,41303,Dhanyala,Rajsamand,Kunwariya,dhanyala,rajsamand,kunwariya,Dhanyala,dhanyala,rajsamand,rajsamand,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290102.0,24.236031608,74.6976781263,R,RAJASTHAN,Pratapgarh,NFHS4,Talaya,8,131,699,108431,295165.0,Khera Naharsingh Mata,9,False,True,False,"{""295165"": 1.0}",True,295165,True,Talaya,Pratapgarh,Pratapgarh,295165,Khera Naharsingh Mata,True,295165,True,False,3_gp_no_reservation_history,295165,Khera Naharsingh Mata,Pratapgarh,Pratapgarh,kheranaharsinghmata,pratapgarh,pratapgarh,Khera Naharsingh Mata,kheranaharsinghmata,pratapgarh,pratapgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290103.0,26.8337153044,73.2716902698,R,RAJASTHAN,Jodhpur,NFHS4,Dhanari Kalan,8,113,568,84688,39841.0,Dhannari Kalan,3,False,True,False,"{""39841"": 1.0}",True,39841,True,Dhanari Kalan,Jodhpur (Gramin),Baori,39841,Dhannari Kalan,True,39841,True,False,3_gp_no_reservation_history,39841,Dhannari Kalan,Jodhpur (Gramin),Baori,dhannarikalan,jodhpurgramin,baori,Dhannari Kalan,dhannarikalan,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290105.0,28.2608333195,75.7691206473,R,RAJASTHAN,Jhunjhunun,NFHS4,Khyaliyon Ki Dhani,8,103,488,71256,39553.0,Kakora,8,False,True,False,"{""39553"": 1.0}",True,39553,True,Khyaliyon Ki Dhani,Jhunjhunu,Surajgarh,39553,Kakora,True,39553,True,False,3_gp_no_reservation_history,39553,Kakora,Jhunjhunu,Surajgarh,kakora,jhunjhunu,surajgarh,Kakora,kakora,jhunjhunu,jhunjhunu,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,1.0,0.0,SC W,OBC,1.0,1.0,high_confidence_gp_and_exact_samiti,kakora,SURAJGARH,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,1.0,0.0,SC W,OBC
290106.0,24.7859486942,74.6463251352,R,RAJASTHAN,Chittaurgarh,NFHS4,Arniya Panth,8,126,659,100821,36572.0,Arniya Panth,11,False,True,False,"{""36572"": 1.0}",True,36572,True,Arniya Panth,Chittorgarh,Chittorgarh,36572,Arniya Panth,True,36572,True,True,4_full_coverage,36572,Arniya Panth,Chittorgarh,Chittorgarh,arniyapanth,chittorgarh,chittorgarh,Arniya Panth,arniyapanth,chittorgarh,chittorgarh,arniyapanth,chittorgarh,1.0,1.0,chhitorgarh,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,SC,0.0,never,B_exact_gp_district,Arniya Panth,Chittorgarh,Chittorgarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,SC
290107.0,25.2867826086,77.1101855314,R,RAJASTHAN,Baran,NFHS4,Rajpur,8,128,675,103181,34866.0,Rajpur,4,False,True,False,"{""34866"": 1.0}",True,34866,True,Rajpur,Baran,Shahbad,34866,Rajpur,True,34866,True,True,4_full_coverage,34866,Rajpur,Baran,Shahbad,rajpur,baran,shahbad,Rajpur,rajpur,baran,baran,rajpur,baran,1.0,1.0,shahbad,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,ST,1.0,once,A_exact_gp_district_samiti,Rajpur,Baran,Shahbad,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,ST
290108.0,27.1574515924,75.2926720853,R,RAJASTHAN,Sikar,NFHS4,Karad,8,111,554,81912,41539.0,Karad,5,False,True,False,"{""41539"": 1.0}",True,41539,True,Karad,Sikar,Danta Ramgarh,41539,Karad,True,41539,True,True,4_full_coverage,41539,Karad,Sikar,Danta Ramgarh,karad,sikar,dantaramgarh,Karad,karad,sikar,sikar,karad,sikar,1.0,1.0,dantaramgarh,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,SC,0.0,never,A_exact_gp_district_samiti,Karad,Sikar,Danta Ramgarh,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,SC
290110.0,27.1526206802,76.8415241961,R,RAJASTHAN,Dausa,NFHS4,Nangal Sumer Singh,8,109,534,78140,37189.0,Jatwara,9,False,True,False,"{""37189"": 1.0}",True,37189,True,Nangal Sumer Singh,Dausa,Mandawar,37189,Jatwara,True,37189,True,False,3_gp_no_reservation_history,37189,Jatwara,Dausa,Mandawar,jatwara,dausa,mandawar,Jatwara,jatwara,dausa,dausa,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290111.0,24.3140247363,74.2475681948,R,RAJASTHAN,Udaipur,NFHS4,Sakalda,8,130,691,107034,42338.0,Kun,10,False,True,False,"{""42338"": 1.0}",True,42338,True,Sakalda,Salumbar,Lasadiya,42338,Kun,True,42338,True,False,3_gp_no_reservation_history,42338,Kun,Salumbar,Lasadiya,kun,salumbar,lasadiya,Kun,kun,udaipur,udaipur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290112.0,24.8064586072,75.9603492205,R,RAJASTHAN,Kota,NFHS4,Jhamra,8,127,668,102177,40236.0,Piplda,6,False,True,False,"{""40236"": 1.0}",True,40236,True,Jhamra,Kota,Chechat,40236,Piplda,True,40236,True,False,3_gp_no_reservation_history,40236,Piplda,Kota,Chechat,piplda,kota,chechat,Piplda,piplda,kota,kota,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290113.0,29.6413938281,74.3743207,R,RAJASTHAN,Hanumangarh,NFHS4,17 MKS,8,100,466,67287,38085.0,Manaksar,10,False,True,False,"{""38085"": 1.0}",True,38085,True,17 Mks,Hanumangarh,Sangaria,38085,Manaksar,True,38085,True,False,3_gp_no_reservation_history,38085,Manaksar,Hanumangarh,Sangaria,manaksar,hanumangarh,sangaria,Manaksar,manaksar,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290115.0,26.643380806,77.5832568446,R,RAJASTHAN,Dhaulpur,NFHS4,Rudh Ka Pura,8,106,516,75593,37275.0,Nidhara,13,False,True,False,"{""37275"": 1.0}",True,37275,True,Rudh Ka Pura,Dholpur,Bari,37275,Nidhara,True,37275,True,True,4_full_coverage,37275,Nidhara,Dholpur,Bari,nidhara,dholpur,bari,Nidhara,nidhara,dholpur,dholpur,nidhara,dholpur,1.0,1.0,bari,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,GENW,2.0,twice,A_exact_gp_district_samiti,Nidhara,Dholpur,Bari,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,GENW
290116.0,26.555022975,76.1942832955,R,RAJASTHAN,Dausa,NFHS4,Anooppura,8,109,537,78842,37174.0,Jhanpda,10,False,True,False,"{""37174"": 1.0}",True,37174,True,Anooppura,Dausa,Nirjharna,37174,Jhanpda,True,37174,True,True,4_full_coverage,37174,Jhanpda,Dausa,Nirjharna,jhanpda,dausa,nirjharna,Jhanpda,jhanpda,dausa,dausa,jhanpda,dausa,1.0,1.0,lalsot,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,STW,2.0,twice,B_exact_gp_district,Jhanpda,Dausa,Nirjharna,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,STW
290117.0,27.4205947218,76.9458943752,R,RAJASTHAN,Alwar,NFHS4,Itera,8,104,503,73547,34034.0,Itera,9,False,True,False,"{""34034"": 1.0}",True,34034,True,Itera,Alwar,Lachhmangarh,34034,Itera,True,34034,True,False,3_gp_no_reservation_history,34034,Itera,Alwar,Lachhmangarh,itera,alwar,lachhmangarh,Itera,itera,alwar,alwar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290118.0,25.2188627135,73.2962430282,R,RAJASTHAN,Pali,NFHS4,Karlai,8,118,605,91286,40809.0,Dhani,5,False,True,False,"{""40809"": 1.0}",True,40809,True,Karlai,Pali,Bali,40809,Dhani,True,40809,True,False,3_gp_no_reservation_history,40809,Dhani,Pali,Bali,dhani,pali,bali,Dhani,dhani,pali,pali,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,never,0.0,0.0,0.0,GEN,GEN,1.0,1.0,high_confidence_gp_and_exact_samiti,dhani,BALI,True,3_fuzzy_gpname_exact_or_close_samiti_match,never,0.0,0.0,0.0,GEN,GEN
290119.0,26.6853170504,78.0623368686,R,RAJASTHAN,Dhaulpur,NFHS4,Gadrai,8,106,519,76179,37391.0,Mahadpura,4,False,True,False,"{""37391"": 1.0}",True,37391,True,Gadrai,Dholpur,Rajakhera,37391,Mahadpura,True,37391,True,False,3_gp_no_reservation_history,37391,Mahadpura,Dholpur,Rajakhera,mahadpura,dholpur,rajakhera,Mahadpura,mahadpura,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290120.0,27.674105522,75.3284119771,R,RAJASTHAN,Sikar,NFHS4,Nada Ki Dhani,8,111,553,81664,,,5,False,True,False,{},True,,False,Nada Ki Dhani,Sikar,Sikar,262167,Kushalpura,True,262167,True,False,3_gp_no_reservation_history,262167,Kushalpura,Sikar,Sikar,kushalpura,sikar,sikar,Kushalpura,kushalpura,sikar,sikar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290121.0,24.8998235931,72.2053021177,R,RAJASTHAN,Jalor,NFHS4,Rampura,8,116,591,89804,,,6,False,True,False,{},True,,False,Rampura,Sanchore,Raniwara,38992,Silasan,True,38992,True,True,4_full_coverage,38992,Silasan,Sanchore,Raniwara,silasan,sanchore,raniwara,Silasan,silasan,jalore,jalore,silasan,jalore,1.0,1.0,raniwara,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,SC W,GENW,2.0,twice,C_unique_gp_name_statewide,Silasan,Sanchore,Raniwara,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,SC W,GENW
290124.0,27.9269617724,72.9996547531,R,RAJASTHAN,Bikaner,NFHS4,Goyalri,8,101,476,69416,36069.0,Chani,6,False,True,False,"{""36069"": 1.0}",True,36069,True,Goyalri,Bikaner,Kolayat,36069,Chani,True,36069,True,True,4_full_coverage,36069,Chani,Bikaner,Kolayat,chani,bikaner,kolayat,Chani,chani,bikaner,bikaner,chani,bikaner,1.0,1.0,kolayat,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,GEN,GENW,1.0,once,A_exact_gp_district_samiti,Chani,Bikaner,Kolayat,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,GENW
